original_path,file_name,new_path,status
test_environment\회의록\마이크 데이터 회의록_451.docx,마이크 데이터 회의록_451.docx,,pending
test_environment\회의록\마이크 데이터 회의록_585.md,마이크 데이터 회의록_585.md,,pending
test_environment\회의록\마이크 데이터 회의록_902.txt,마이크 데이터 회의록_902.txt,,pending
test_environment\회의록\백업_20240720_회의록_770.docx,백업_20240720_회의록_770.docx,,pending
test_environment\회의록\백업_20241009_회의록_645.txt,백업_20241009_회의록_645.txt,,pending
test_environment\회의록\보고자료_20240621_468.txt,보고자료_20240621_468.txt,,pending
test_environment\회의록\보고자료_20240901_915.txt,보고자료_20240901_915.txt,,pending
test_environment\회의록\보고자료_20240909_477.md,보고자료_20240909_477.md,,pending
test_environment\회의록\브라보 프로젝트 회의록_138.md,브라보 프로젝트 회의록_138.md,,pending
test_environment\회의록\시에라 재무 회의록_233.txt,시에라 재무 회의록_233.txt,,pending
test_environment\회의록\알파 프로젝트 회의록_339.docx,알파 프로젝트 회의록_339.docx,,pending
test_environment\회의록\알파 프로젝트 회의록_392.md,알파 프로젝트 회의록_392.md,,pending
test_environment\회의록\알파 프로젝트 회의록_611.md,알파 프로젝트 회의록_611.md,,pending
test_environment\회의록\알파 프로젝트 회의록_787.txt,알파 프로젝트 회의록_787.txt,,pending
test_environment\회의록\오스카 TF 회의록_496.docx,오스카 TF 회의록_496.docx,,pending
test_environment\회의록\오스카 TF 회의록_666.txt,오스카 TF 회의록_666.txt,,pending
test_environment\회의록\오스카 TF 회의록_711.txt,오스카 TF 회의록_711.txt,,pending
test_environment\회의록\오스카 TF 회의록_749.md,오스카 TF 회의록_749.md,,pending
test_environment\회의록\오스카 TF 회의록_856.md,오스카 TF 회의록_856.md,,pending
test_environment\회의록\오스카 TF 회의록_878.md,오스카 TF 회의록_878.md,,pending
test_environment\회의록\오스카 TF 회의록_973.txt,오스카 TF 회의록_973.txt,,pending
test_environment\회의록\외부자료_델타_633.md,외부자료_델타_633.md,,pending
test_environment\회의록\외부자료_리마_648.txt,외부자료_리마_648.txt,,pending
test_environment\회의록\외부자료_브라보_578.txt,외부자료_브라보_578.txt,,pending
test_environment\회의록\외부자료_오스카_357.md,외부자료_오스카_357.md,,pending
test_environment\회의록\외부자료_퀘벡_842.docx,외부자료_퀘벡_842.docx,,pending
test_environment\회의록\외부자료_탱고_606.txt,외부자료_탱고_606.txt,,pending
test_environment\회의록\인디아 솔루션 회의록_214.txt,인디아 솔루션 회의록_214.txt,,pending
test_environment\회의록\임시_파일_673.txt,임시_파일_673.txt,,pending
test_environment\회의록\임시_파일_924.txt,임시_파일_924.txt,,pending
test_environment\회의록\정리필요_회의록_869.docx,정리필요_회의록_869.docx,,pending
test_environment\회의록\줄리엣 연구 회의록_263.txt,줄리엣 연구 회의록_263.txt,,pending
test_environment\회의록\줄리엣 연구 회의록_362.txt,줄리엣 연구 회의록_362.txt,,pending
test_environment\회의록\줄리엣 연구 회의록_368.md,줄리엣 연구 회의록_368.md,,pending
test_environment\회의록\줄리엣 연구 회의록_591.md,줄리엣 연구 회의록_591.md,,pending
test_environment\회의록\줄리엣 연구 회의록_672.docx,줄리엣 연구 회의록_672.docx,,pending
test_environment\회의록\줄리엣 연구 회의록_758.md,줄리엣 연구 회의록_758.md,,pending
test_environment\회의록\찰리 프로젝트 회의록_984.txt,찰리 프로젝트 회의록_984.txt,,pending
test_environment\회의록\퀘벡 품질관리 회의록_383.md,퀘벡 품질관리 회의록_383.md,,pending
test_environment\회의록\퀘벡 품질관리 회의록_696.docx,퀘벡 품질관리 회의록_696.docx,,pending
test_environment\회의록\퀘벡 품질관리 회의록_936.txt,퀘벡 품질관리 회의록_936.txt,,pending
test_environment\회의록\킬로 보안 회의록_205.txt,킬로 보안 회의록_205.txt,,pending
test_environment\회의록\킬로 보안 회의록_359.docx,킬로 보안 회의록_359.docx,,pending
test_environment\회의록\탱고 고객지원 회의록_183.md,탱고 고객지원 회의록_183.md,,pending
test_environment\회의록\탱고 고객지원 회의록_993.md,탱고 고객지원 회의록_993.md,,pending
test_environment\회의록\호텔 설계 회의록_498.docx,호텔 설계 회의록_498.docx,,pending
test_environment\회의록\호텔 설계 회의록_712.docx,호텔 설계 회의록_712.docx,,pending
test_environment\회의록\호텔 설계 회의록_766.txt,호텔 설계 회의록_766.txt,,pending
test_environment\회의록\호텔 설계 회의록_806.docx,호텔 설계 회의록_806.docx,,pending
test_environment\회의록\회의록_리마_마케팅_최종_147.md,회의록_리마_마케팅_최종_147.md,,pending
test_environment\회의록\회의록_에코_시스템_최종_797.md,회의록_에코_시스템_최종_797.md,,pending
test_environment\회의록\회의록_파파_계약_최종_782.docx,회의록_파파_계약_최종_782.docx,,pending
test_environment\회의록\회의록_폭스트롯_분석_최종_740.txt,회의록_폭스트롯_분석_최종_740.txt,,pending
