original_path,file_name,new_path,status
test_environment\알파_프로젝트\알파 프로젝트 개발_734.zip,알파 프로젝트 개발_734.zip,,pending
test_environment\알파_프로젝트\알파 프로젝트 개발_807.py,알파 프로젝트 개발_807.py,,pending
test_environment\알파_프로젝트\알파 프로젝트 개발_841.zip,알파 프로젝트 개발_841.zip,,pending
test_environment\알파_프로젝트\알파 프로젝트 계약서_110.hwp,알파 프로젝트 계약서_110.hwp,,pending
test_environment\알파_프로젝트\알파 프로젝트 계약서_477.pdf,알파 프로젝트 계약서_477.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_317.pdf,알파 프로젝트 기획서_317.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_471.pdf,알파 프로젝트 기획서_471.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_482.pdf,알파 프로젝트 기획서_482.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_644.pptx,알파 프로젝트 기획서_644.pptx,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_722.docx,알파 프로젝트 기획서_722.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_792.pdf,알파 프로젝트 기획서_792.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_823.pdf,알파 프로젝트 기획서_823.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_841.docx,알파 프로젝트 기획서_841.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_889.pptx,알파 프로젝트 기획서_889.pptx,,pending
test_environment\알파_프로젝트\알파 프로젝트 기획서_990.pptx,알파 프로젝트 기획서_990.pptx,,pending
test_environment\알파_프로젝트\알파 프로젝트 디자인_507.jpg,알파 프로젝트 디자인_507.jpg,,pending
test_environment\알파_프로젝트\알파 프로젝트 마케팅_145.jpg,알파 프로젝트 마케팅_145.jpg,,pending
test_environment\알파_프로젝트\알파 프로젝트 마케팅_522.pptx,알파 프로젝트 마케팅_522.pptx,,pending
test_environment\알파_프로젝트\알파 프로젝트 마케팅_662.jpg,알파 프로젝트 마케팅_662.jpg,,pending
test_environment\알파_프로젝트\알파 프로젝트 마케팅_668.jpg,알파 프로젝트 마케팅_668.jpg,,pending
test_environment\알파_프로젝트\알파 프로젝트 마케팅_685.pdf,알파 프로젝트 마케팅_685.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_205.pdf,알파 프로젝트 보고서_205.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_313.pdf,알파 프로젝트 보고서_313.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_381.docx,알파 프로젝트 보고서_381.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_735.docx,알파 프로젝트 보고서_735.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_810.pdf,알파 프로젝트 보고서_810.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 보고서_992.pdf,알파 프로젝트 보고서_992.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 인사_169.docx,알파 프로젝트 인사_169.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 인사_543.docx,알파 프로젝트 인사_543.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 인사_840.docx,알파 프로젝트 인사_840.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 인사_919.pdf,알파 프로젝트 인사_919.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_100.pdf,알파 프로젝트 재무_100.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_201.xlsx,알파 프로젝트 재무_201.xlsx,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_255.xlsx,알파 프로젝트 재무_255.xlsx,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_521.csv,알파 프로젝트 재무_521.csv,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_543.xlsx,알파 프로젝트 재무_543.xlsx,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_547.xlsx,알파 프로젝트 재무_547.xlsx,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_682.xlsx,알파 프로젝트 재무_682.xlsx,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_770.csv,알파 프로젝트 재무_770.csv,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_886.csv,알파 프로젝트 재무_886.csv,,pending
test_environment\알파_프로젝트\알파 프로젝트 재무_968.pdf,알파 프로젝트 재무_968.pdf,,pending
test_environment\알파_프로젝트\알파 프로젝트 회의록_120.docx,알파 프로젝트 회의록_120.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 회의록_471.md,알파 프로젝트 회의록_471.md,,pending
test_environment\알파_프로젝트\알파 프로젝트 회의록_506.docx,알파 프로젝트 회의록_506.docx,,pending
test_environment\알파_프로젝트\알파 프로젝트 회의록_572.docx,알파 프로젝트 회의록_572.docx,,pending
test_environment\알파_프로젝트\외부자료_알파_738.txt,외부자료_알파_738.txt,,pending
test_environment\알파_프로젝트\임시_문서_199.docx,임시_문서_199.docx,,pending
test_environment\알파_프로젝트\임시_문서_861.hwp,임시_문서_861.hwp,,pending
test_environment\알파_프로젝트\임시_파일_465.pdf,임시_파일_465.pdf,,pending
test_environment\알파_프로젝트\임시_파일_586.docx,임시_파일_586.docx,,pending
test_environment\알파_프로젝트\정리필요_마케팅_579.pptx,정리필요_마케팅_579.pptx,,pending
test_environment\알파_프로젝트\정리필요_회의록_377.txt,정리필요_회의록_377.txt,,pending
test_environment\알파_프로젝트\정리필요_회의록_924.docx,정리필요_회의록_924.docx,,pending
test_environment\에코_시스템\Copy of 개발_20241120_875.js,Copy of 개발_20241120_875.js,,pending
test_environment\에코_시스템\Final_마케팅_에코_시스템_248.pptx,Final_마케팅_에코_시스템_248.pptx,,pending
test_environment\에코_시스템\Final_보고서_에코_시스템_450.pdf,Final_보고서_에코_시스템_450.pdf,,pending
test_environment\에코_시스템\Final_인사_에코_시스템_855.pdf,Final_인사_에코_시스템_855.pdf,,pending
test_environment\에코_시스템\계약서_에코_시스템_최종_605.docx,계약서_에코_시스템_최종_605.docx,,pending
test_environment\에코_시스템\백업_20240321_보고서_984.docx,백업_20240321_보고서_984.docx,,pending
test_environment\에코_시스템\백업_20240721_기획서_939.pptx,백업_20240721_기획서_939.pptx,,pending
test_environment\에코_시스템\백업_20241123_보고서_187.xlsx,백업_20241123_보고서_187.xlsx,,pending
test_environment\에코_시스템\보고자료_20240115_382.js,보고자료_20240115_382.js,,pending
test_environment\에코_시스템\보고자료_20240525_935.pdf,보고자료_20240525_935.pdf,,pending
test_environment\에코_시스템\보고자료_20241104_994.pdf,보고자료_20241104_994.pdf,,pending
test_environment\에코_시스템\보고자료_20241207_634.csv,보고자료_20241207_634.csv,,pending
test_environment\에코_시스템\보고자료_20241222_168.hwp,보고자료_20241222_168.hwp,,pending
test_environment\에코_시스템\에코 시스템 개발_292.sql,에코 시스템 개발_292.sql,,pending
test_environment\에코_시스템\에코 시스템 개발_353.py,에코 시스템 개발_353.py,,pending
test_environment\에코_시스템\에코 시스템 개발_521.zip,에코 시스템 개발_521.zip,,pending
test_environment\에코_시스템\에코 시스템 개발_773.js,에코 시스템 개발_773.js,,pending
test_environment\에코_시스템\에코 시스템 개발_981.java,에코 시스템 개발_981.java,,pending
test_environment\에코_시스템\에코 시스템 계약서_395.docx,에코 시스템 계약서_395.docx,,pending
test_environment\에코_시스템\에코 시스템 계약서_423.pdf,에코 시스템 계약서_423.pdf,,pending
test_environment\에코_시스템\에코 시스템 계약서_763.docx,에코 시스템 계약서_763.docx,,pending
test_environment\에코_시스템\에코 시스템 계약서_805.pdf,에코 시스템 계약서_805.pdf,,pending
test_environment\에코_시스템\에코 시스템 계약서_866.pdf,에코 시스템 계약서_866.pdf,,pending
test_environment\에코_시스템\에코 시스템 계약서_980.pdf,에코 시스템 계약서_980.pdf,,pending
test_environment\에코_시스템\에코 시스템 기획서_200.pptx,에코 시스템 기획서_200.pptx,,pending
test_environment\에코_시스템\에코 시스템 기획서_544.pptx,에코 시스템 기획서_544.pptx,,pending
