original_path,file_name,new_path,status
test_environment\골프_개발\정리필요_마케팅_946.pdf,정리필요_마케팅_946.pdf,,pending
test_environment\골프_개발\정리필요_회의록_801.txt,정리필요_회의록_801.txt,,pending
test_environment\골프_개발\회의록_골프_개발_최종_193.md,회의록_골프_개발_최종_193.md,,pending
test_environment\기획서\Copy of 기획서_20240206_379.docx,Copy of 기획서_20240206_379.docx,,pending
test_environment\기획서\Copy of 기획서_20240628_993.pdf,Copy of 기획서_20240628_993.pdf,,pending
test_environment\기획서\Copy of 기획서_20241017_744.pdf,Copy of 기획서_20241017_744.pdf,,pending
test_environment\기획서\Final_기획서_리마_마케팅_957.pptx,Final_기획서_리마_마케팅_957.pptx,,pending
test_environment\기획서\Final_기획서_알파_프로젝트_878.pdf,Final_기획서_알파_프로젝트_878.pdf,,pending
test_environment\기획서\Final_기획서_파파_계약_296.pptx,Final_기획서_파파_계약_296.pptx,,pending
test_environment\기획서\골프 개발 기획서_353.docx,골프 개발 기획서_353.docx,,pending
test_environment\기획서\골프 개발 기획서_749.pptx,골프 개발 기획서_749.pptx,,pending
test_environment\기획서\골프 개발 기획서_815.docx,골프 개발 기획서_815.docx,,pending
test_environment\기획서\골프 개발 기획서_852.pdf,골프 개발 기획서_852.pdf,,pending
test_environment\기획서\기획서_노벰버_보고_최종_190.pptx,기획서_노벰버_보고_최종_190.pptx,,pending
test_environment\기획서\기획서_마이크_데이터_최종_753.pdf,기획서_마이크_데이터_최종_753.pdf,,pending
test_environment\기획서\기획서_브라보_프로젝트_최종_130.pptx,기획서_브라보_프로젝트_최종_130.pptx,,pending
test_environment\기획서\기획서_파파_계약_최종_364.pptx,기획서_파파_계약_최종_364.pptx,,pending
test_environment\기획서\노벰버 보고 기획서_302.pdf,노벰버 보고 기획서_302.pdf,,pending
test_environment\기획서\노벰버 보고 기획서_511.pdf,노벰버 보고 기획서_511.pdf,,pending
test_environment\기획서\노벰버 보고 기획서_784.pptx,노벰버 보고 기획서_784.pptx,,pending
test_environment\기획서\델타 기획 기획서_119.pdf,델타 기획 기획서_119.pdf,,pending
test_environment\기획서\델타 기획 기획서_286.docx,델타 기획 기획서_286.docx,,pending
test_environment\기획서\델타 기획 기획서_344.docx,델타 기획 기획서_344.docx,,pending
test_environment\기획서\델타 기획 기획서_578.pdf,델타 기획 기획서_578.pdf,,pending
test_environment\기획서\로미오 영업 기획서_113.pdf,로미오 영업 기획서_113.pdf,,pending
