original_path,file_name,new_path,status
test_environment\킬로_보안\외부자료_킬로_666.docx,외부자료_킬로_666.docx,,pending
test_environment\킬로_보안\외부자료_킬로_680.csv,외부자료_킬로_680.csv,,pending
test_environment\킬로_보안\인사_킬로_보안_최종_809.docx,인사_킬로_보안_최종_809.docx,,pending
test_environment\킬로_보안\임시_문서_158.sql,임시_문서_158.sql,,pending
test_environment\킬로_보안\임시_문서_402.docx,임시_문서_402.docx,,pending
test_environment\킬로_보안\정리필요_계약서_122.hwp,정리필요_계약서_122.hwp,,pending
test_environment\킬로_보안\정리필요_기획서_629.docx,정리필요_기획서_629.docx,,pending
test_environment\킬로_보안\정리필요_마케팅_899.pdf,정리필요_마케팅_899.pdf,,pending
test_environment\킬로_보안\정리필요_인사_459.xlsx,정리필요_인사_459.xlsx,,pending
test_environment\킬로_보안\킬로 보안 개발_386.sql,킬로 보안 개발_386.sql,,pending
test_environment\킬로_보안\킬로 보안 개발_616.sql,킬로 보안 개발_616.sql,,pending
test_environment\킬로_보안\킬로 보안 개발_708.js,킬로 보안 개발_708.js,,pending
test_environment\킬로_보안\킬로 보안 개발_734.zip,킬로 보안 개발_734.zip,,pending
test_environment\킬로_보안\킬로 보안 개발_760.py,킬로 보안 개발_760.py,,pending
test_environment\킬로_보안\킬로 보안 개발_834.py,킬로 보안 개발_834.py,,pending
test_environment\킬로_보안\킬로 보안 개발_849.js,킬로 보안 개발_849.js,,pending
test_environment\킬로_보안\킬로 보안 개발_858.sql,킬로 보안 개발_858.sql,,pending
test_environment\킬로_보안\킬로 보안 개발_880.js,킬로 보안 개발_880.js,,pending
test_environment\킬로_보안\킬로 보안 개발_963.java,킬로 보안 개발_963.java,,pending
test_environment\킬로_보안\킬로 보안 계약서_631.hwp,킬로 보안 계약서_631.hwp,,pending
test_environment\킬로_보안\킬로 보안 계약서_757.pdf,킬로 보안 계약서_757.pdf,,pending
test_environment\킬로_보안\킬로 보안 기획서_109.docx,킬로 보안 기획서_109.docx,,pending
test_environment\킬로_보안\킬로 보안 기획서_144.pptx,킬로 보안 기획서_144.pptx,,pending
test_environment\킬로_보안\킬로 보안 기획서_420.pptx,킬로 보안 기획서_420.pptx,,pending
test_environment\킬로_보안\킬로 보안 기획서_646.pdf,킬로 보안 기획서_646.pdf,,pending
test_environment\킬로_보안\킬로 보안 기획서_738.pptx,킬로 보안 기획서_738.pptx,,pending
test_environment\킬로_보안\킬로 보안 기획서_854.docx,킬로 보안 기획서_854.docx,,pending
test_environment\킬로_보안\킬로 보안 기획서_857.pptx,킬로 보안 기획서_857.pptx,,pending
test_environment\킬로_보안\킬로 보안 디자인_213.ai,킬로 보안 디자인_213.ai,,pending
test_environment\킬로_보안\킬로 보안 디자인_226.ai,킬로 보안 디자인_226.ai,,pending
test_environment\킬로_보안\킬로 보안 디자인_328.jpg,킬로 보안 디자인_328.jpg,,pending
test_environment\킬로_보안\킬로 보안 디자인_776.psd,킬로 보안 디자인_776.psd,,pending
test_environment\킬로_보안\킬로 보안 마케팅_470.pptx,킬로 보안 마케팅_470.pptx,,pending
test_environment\킬로_보안\킬로 보안 마케팅_491.pdf,킬로 보안 마케팅_491.pdf,,pending
