original_path,file_name,new_path,status
test_environment\알파 프로젝트 마케팅_648.pdf,알파 프로젝트 마케팅_648.pdf,organized_files\알파 프로젝트\마케팅\알파 프로젝트 마케팅_648.pdf,processed
test_environment\알파 프로젝트 마케팅_674.pdf,알파 프로젝트 마케팅_674.pdf,organized_files\알파 프로젝트\마케팅\알파 프로젝트 마케팅_674.pdf,processed
test_environment\알파 프로젝트 보고서_223.docx,알파 프로젝트 보고서_223.docx,organized_files\알파 프로젝트\보고서\알파 프로젝트 보고서_223.docx,processed
test_environment\알파 프로젝트 보고서_756.xlsx,알파 프로젝트 보고서_756.xlsx,organized_files\알파 프로젝트\보고서\알파 프로젝트 보고서_756.xlsx,processed
test_environment\알파 프로젝트 인사_334.pdf,알파 프로젝트 인사_334.pdf,organized_files\알파 프로젝트\인사\알파 프로젝트 인사_334.pdf,processed
test_environment\알파 프로젝트 재무_460.pdf,알파 프로젝트 재무_460.pdf,organized_files\알파 프로젝트\재무\알파 프로젝트 재무_460.pdf,processed
test_environment\알파 프로젝트 재무_533.xlsx,알파 프로젝트 재무_533.xlsx,organized_files\알파 프로젝트\재무\알파 프로젝트 재무_533.xlsx,processed
test_environment\알파 프로젝트 회의록_430.md,알파 프로젝트 회의록_430.md,organized_files\알파 프로젝트\회의록\알파 프로젝트 회의록_430.md,processed
test_environment\에코 시스템 개발_217.java,에코 시스템 개발_217.java,organized_files\에코 시스템\개발\에코 시스템 개발_217.java,processed
test_environment\에코 시스템 개발_254.zip,에코 시스템 개발_254.zip,organized_files\에코 시스템\개발\에코 시스템 개발_254.zip,processed
test_environment\에코 시스템 개발_843.zip,에코 시스템 개발_843.zip,organized_files\에코 시스템\개발\에코 시스템 개발_843.zip,processed
test_environment\에코 시스템 개발_883.zip,에코 시스템 개발_883.zip,organized_files\에코 시스템\개발\에코 시스템 개발_883.zip,processed
test_environment\에코 시스템 기획서_201.docx,에코 시스템 기획서_201.docx,organized_files\에코 시스템\기획서\에코 시스템 기획서_201.docx,processed
test_environment\에코 시스템 디자인_265.jpg,에코 시스템 디자인_265.jpg,organized_files\에코 시스템\디자인\에코 시스템 디자인_265.jpg,processed
test_environment\에코 시스템 마케팅_242.jpg,에코 시스템 마케팅_242.jpg,organized_files\에코 시스템\마케팅\에코 시스템 마케팅_242.jpg,processed
test_environment\에코 시스템 마케팅_529.pdf,에코 시스템 마케팅_529.pdf,organized_files\에코 시스템\마케팅\에코 시스템 마케팅_529.pdf,processed
test_environment\에코 시스템 마케팅_572.jpg,에코 시스템 마케팅_572.jpg,organized_files\에코 시스템\마케팅\에코 시스템 마케팅_572.jpg,processed
test_environment\에코 시스템 마케팅_813.jpg,에코 시스템 마케팅_813.jpg,organized_files\에코 시스템\마케팅\에코 시스템 마케팅_813.jpg,processed
test_environment\에코 시스템 보고서_305.xlsx,에코 시스템 보고서_305.xlsx,organized_files\에코 시스템\보고서\에코 시스템 보고서_305.xlsx,processed
test_environment\에코 시스템 보고서_597.docx,에코 시스템 보고서_597.docx,organized_files\에코 시스템\보고서\에코 시스템 보고서_597.docx,processed
test_environment\에코 시스템 보고서_727.xlsx,에코 시스템 보고서_727.xlsx,organized_files\에코 시스템\보고서\에코 시스템 보고서_727.xlsx,processed
test_environment\에코 시스템 보고서_782.xlsx,에코 시스템 보고서_782.xlsx,organized_files\에코 시스템\보고서\에코 시스템 보고서_782.xlsx,processed
test_environment\에코 시스템 인사_232.docx,에코 시스템 인사_232.docx,organized_files\에코 시스템\인사\에코 시스템 인사_232.docx,processed
test_environment\에코 시스템 인사_631.docx,에코 시스템 인사_631.docx,organized_files\에코 시스템\인사\에코 시스템 인사_631.docx,processed
test_environment\에코 시스템 인사_762.docx,에코 시스템 인사_762.docx,organized_files\에코 시스템\인사\에코 시스템 인사_762.docx,processed
test_environment\에코 시스템 회의록_205.docx,에코 시스템 회의록_205.docx,organized_files\에코 시스템\회의록\에코 시스템 회의록_205.docx,processed
test_environment\에코 시스템 회의록_553.md,에코 시스템 회의록_553.md,organized_files\에코 시스템\회의록\에코 시스템 회의록_553.md,processed
test_environment\오스카 TF 개발_575.py,오스카 TF 개발_575.py,organized_files\오스카 TF\개발\오스카 TF 개발_575.py,processed
test_environment\오스카 TF 계약서_567.hwp,오스카 TF 계약서_567.hwp,organized_files\오스카 TF\계약서\오스카 TF 계약서_567.hwp,processed
test_environment\오스카 TF 계약서_598.docx,오스카 TF 계약서_598.docx,organized_files\오스카 TF\계약서\오스카 TF 계약서_598.docx,processed
test_environment\오스카 TF 계약서_756.pdf,오스카 TF 계약서_756.pdf,organized_files\오스카 TF\계약서\오스카 TF 계약서_756.pdf,processed
test_environment\오스카 TF 기획서_247.pptx,오스카 TF 기획서_247.pptx,organized_files\오스카 TF\기획서\오스카 TF 기획서_247.pptx,processed
test_environment\오스카 TF 기획서_905.docx,오스카 TF 기획서_905.docx,organized_files\오스카 TF\기획서\오스카 TF 기획서_905.docx,processed
test_environment\오스카 TF 디자인_615.sketch,오스카 TF 디자인_615.sketch,organized_files\오스카 TF\디자인\오스카 TF 디자인_615.sketch,processed
test_environment\오스카 TF 디자인_888.png,오스카 TF 디자인_888.png,organized_files\오스카 TF\디자인\오스카 TF 디자인_888.png,processed
test_environment\오스카 TF 마케팅_531.jpg,오스카 TF 마케팅_531.jpg,organized_files\오스카 TF\마케팅\오스카 TF 마케팅_531.jpg,processed
test_environment\오스카 TF 마케팅_861.pptx,오스카 TF 마케팅_861.pptx,organized_files\오스카 TF\마케팅\오스카 TF 마케팅_861.pptx,processed
test_environment\오스카 TF 보고서_102.xlsx,오스카 TF 보고서_102.xlsx,organized_files\오스카 TF\보고서\오스카 TF 보고서_102.xlsx,processed
test_environment\오스카 TF 보고서_407.pdf,오스카 TF 보고서_407.pdf,organized_files\오스카 TF\보고서\오스카 TF 보고서_407.pdf,processed
test_environment\오스카 TF 보고서_541.docx,오스카 TF 보고서_541.docx,organized_files\오스카 TF\보고서\오스카 TF 보고서_541.docx,processed
